id,hip,proper,ra,dec,dist,mag,spect,x,y,z,ci
80306,80548,,16.445355,10.990536,408.1633,6.68,M4III,-158.612295,-367.945681,77.814999,0.519
80363,80606,,16.458213,-69.326035,232.5581,6.68,B9IV,-32.24805,-75.506457,-217.582416,1.656
81445,81695,,16.688521,-18.059463,105.5966,6.68,A3III,-33.796586,-94.534784,-32.735347,1.413
82209,82460,,16.85206,9.404321,64.2261,6.68,F6IV,-18.757004,-60.522658,10.494518,0.628
83203,83459,,17.057268,34.383484,219.2982,6.68,K2,-44.215377,-175.49742,123.844082,0.281
83517,83774,,17.121875,-76.223978,87.184,6.68,A2IV,-4.730871,-20.214658,-84.676067,1.36
84039,84297,,17.233895,-27.796569,840.3361,6.68,F2III,-148.096897,-728.467205,-391.877022,1.302
84776,85035,,17.379577,-45.614274,869.5652,6.68,F7/F8Ib/II,-98.361653,-600.242269,-621.432175,-0.052
84945,85204,,17.41091,32.670379,174.8252,6.68,K0,-22.606598,-145.419403,94.371551,1.514
85000,85259,,17.421879,8.924668,217.8649,6.68,K5,-32.450819,-212.766801,33.798629,0.07
85381,85641,,17.501566,-33.716366,100000,6.68,B1/B2Ib/II,-10823.2936,-82472.39268,-55508.20452,1.432
86021,86286,,17.630892,-37.861396,47.5737,6.68,G8IV/V,-3.623805,-37.384126,-29.198535,1.14
87581,87853,,17.94723,-32.688882,244.4988,6.68,B9III/IV,-2.842683,-205.754367,-132.048185,1.3
88495,88772,,18.122553,15.916502,142.0455,6.68,K0,4.381947,-136.529646,38.954058,0.488
88965,89242,,18.21121,2.812808,487.8049,6.68,B9,26.926808,-486.472544,23.938068,1.348
89492,89770,,18.318977,71.517854,53.2198,6.68,F5,1.407137,-16.812264,50.474513,0.892
90296,90576,,18.482599,-26.582077,131.9261,6.68,A3III,14.86652,-117.040218,-59.034139,0.451
90918,91200,,18.604163,30.584741,421.9409,6.68,G5,57.214108,-358.705236,214.688664,1.028
91055,91338,,18.630126,5.883466,314.4654,6.68,B8,51.369255,-308.562134,32.234421,0.085
91601,91887,,18.731774,47.616209,259.7403,6.68,K2,33.33847,-171.885971,191.856152,0.469
92105,92393,,18.828465,15.934543,403.2258,6.68,B3V,83.438048,-378.64804,110.701189,0.995
94438,94733,,19.276302,6.59667,219.2982,6.68,A2,71.443205,-205.798176,25.192847,1.021
95238,95534,,19.432397,44.930753,167.2241,6.68,G5,43.362319,-110.161092,118.102343,1.465
95632,95931,,19.509577,56.136209,265.252,6.68,A0,56.904252,-136.410591,220.255706,1.245
95950,96252,,19.571719,41.927219,138.3126,6.68,A0,41.157581,-94.314579,92.418553,0.493
96995,97304,,19.775768,50.010341,211.4165,6.68,K0,60.912986,-121.446947,161.97896,0.765
97902,98213,,19.958063,38.458258,346.0208,6.68,A2,132.893412,-236.127625,215.205669,1.119
98495,98809,,20.067,-7.469474,75.7576,6.68,F4III,38.692595,-64.38255,-9.848337,0.67
99714,100035,,20.295511,-51.916943,59.3824,6.68,F5IV,20.710413,-30.209838,-46.740924,1.36
101510,101838,,20.637707,44.332708,258.3979,6.68,B8,117.729783,-142.484903,180.574468,1.083
102227,102558,,20.783628,58.416769,100000,6.68,F8,34877.6713,-39071.0689,85188.0251,1.474
103016,103348,,20.938554,42.76872,81.0373,6.68,K1IV,41.383166,-42.736515,55.027395,0.583
104898,105237,,21.316677,39.749341,143.8849,6.68,A0,84.433391,-71.47774,92.004345,0.987
107869,108212,,21.922498,20.849008,165.0165,6.68,K1III,131.959206,-79.799432,58.730434,1.184
107890,108233,,21.926419,53.243225,452.4887,6.68,K2II-III,231.849201,-139.88077,362.526189,1.188
108009,108354,,21.951394,-76.211336,145.9854,6.68,G8III,29.908741,-17.779599,-141.778313,0.976
109215,109561,,22.193892,-34.465111,240.3846,6.68,K1/K2III+..,176.444597,-90.258665,-136.034677,0.003
110089,110434,,22.368115,15.651469,147.0588,6.68,A0,128.878185,-58.674149,39.674245,0.699
110378,110724,,22.433383,80.701595,139.6648,6.68,K0,20.694976,-8.997979,137.829288,1.382
111048,111397,,22.568118,-32.142125,315.4574,6.68,B7III,248.558751,-97.800794,-167.830043,1.189
111545,111898,,22.666502,-83.251731,105.3741,6.68,A9IV,11.635384,-4.235283,-104.644069,0.276
113304,113664,,23.020774,80.781791,135.5014,6.68,A3,20.997279,-5.503838,133.751454,0.485
113536,113896,,23.065909,-4.794861,29.3858,6.68,F8V,28.411604,-7.089795,-2.456303,0.687
116051,116417,,23.590783,8.519708,335.5705,6.68,K5,329.964798,-35.485886,49.714632,1.071
117190,117557,,23.840803,-14.579069,283.2861,6.68,K3III,273.926543,-11.42323,-71.307596,0.075
117367,117735,,23.877834,21.742543,146.6276,6.68,G9III,136.126506,-4.35524,54.316213,0.026
1461,1464,,0.304708,-21.13846,181.8182,6.69,B9/B9.5IV,169.04476,13.513768,-65.567858,0.379
1805,1809,,0.382602,38.754287,257.732,6.69,M4III:,199.981535,20.098397,161.335417,0.63
2546,2553,,0.540777,43.494794,220.7506,6.69,A1Vn,158.538318,22.596307,151.940043,0.995
5929,5942,,1.274381,23.589459,240.9639,6.69,A0,208.651441,72.316097,96.429037,1.579
5997,6010,,1.287946,39.480541,125.7862,6.69,B9,91.619955,32.119286,79.976894,0.599
6387,6401,,1.370163,43.584116,326.7974,6.69,B5,221.653075,83.104044,225.300327,0.387
6546,6560,,1.405188,43.142097,204.918,6.69,A2p...,139.516495,53.772874,140.124989,1.511
6577,6591,,1.411197,-34.139963,143.472,6.69,K0III,110.734937,42.880118,-80.518843,0.468
6970,6984,,1.498248,-5.595894,121.9512,6.69,F5,112.152573,46.394871,-11.891654,0.615
7662,7676,,1.647221,-25.022198,242.7184,6.69,B9V,199.802081,91.933814,-102.662502,0.661
7924,7939,,1.700807,61.038239,373.1343,6.69,B8IIIp (Si),163.063723,77.819772,326.471169,0.335
10881,10907,,2.339688,-56.784105,139.6648,6.69,K0III,62.598419,43.987158,-116.8453,-0.027
11917,11947,,2.568974,38.73503,404.8583,6.69,K0,247.035802,196.744952,253.327811,0.154
12522,12555,,2.691738,0.546018,160.7717,6.69,G5,122.471749,104.143473,1.532102,0.516
13858,13892,,2.981409,21.617728,151.5152,6.69,A3,100.085242,99.115701,55.820051,0.55
13870,13904,,2.983709,-34.189074,325.7329,6.69,K5/M0III,191.3353,189.710138,-183.03767,1.053
14228,14262,,3.065341,-43.898018,268.0965,6.69,K3III,134.244847,138.918134,-185.891921,0.668
14419,14455,,3.10927,-10.251975,172.117,6.69,G5,116.287469,123.138576,-30.632948,1.045
15622,15660,,3.361647,-20.324651,96.9932,6.69,A0V,57.946254,70.106546,-33.689535,1.019
16124,16163,,3.471464,-57.882229,316.4557,6.69,K5III,103.41677,132.710616,-268.024391,0.445
19630,19679,,4.216234,32.532729,564.9718,6.69,K0,214.438545,425.318481,303.831261,0.825
20802,20854,,4.468659,-15.180331,67.9348,6.69,G8IV,25.586533,60.365624,-17.789263,1.485
21328,21381,,4.588265,-24.532962,55.1876,6.69,F7V,18.135905,46.815292,-22.914812,0.908
21889,21942,,4.716474,14.814572,144.7178,6.69,G5,46.132718,132.082415,37.003115,0.408
22597,22650,,4.872639,45.939911,69.3001,6.69,F7V,14.017949,46.108514,49.799965,0.322
22691,22744,,4.892989,36.805816,155.2795,6.69,G5,35.529709,119.142867,93.028706,0.327
23255,23310,,5.013126,4.567638,111.1111,6.69,K0,28.298537,107.082092,8.848433,0.64
23644,23699,,5.09381,23.06105,320.5128,6.69,B5,69.307629,286.639968,125.548634,0.86
24002,24059,,5.169558,13.548369,64.6412,6.69,F4III,13.555146,61.363057,15.143246,1.07
24603,24663,,5.291987,20.131842,81.103,6.69,F7V,14.033839,74.843229,27.914062,0.693
24733,24793,,5.315385,41.095499,316.4557,6.69,K5,42.515768,234.665448,208.011411,1.14
25649,25712,,5.49039,-7.260885,462.963,6.69,B5V,61.08954,455.169448,-58.512724,0.759
25821,25886,,5.526591,14.928902,251.8892,6.69,B5,30.087781,241.520238,64.891792,0.661
25837,25902,,5.528798,-3.216473,473.9336,6.69,G5,58.224608,469.591132,-26.591737,0.013
26055,26120,,5.570808,-2.881665,298.5075,6.69,B5,33.428131,296.250068,-15.006973,0.317
26108,26173,,5.580002,-7.200387,384.6154,6.69,K0,41.872479,379.277896,-48.207667,0.423
26135,26200,,5.584095,-58.871144,406.5041,6.69,K4III,22.836602,208.903839,-347.970533,1.748
26315,26380,,5.617169,-73.699343,38.3142,6.69,WN...,1.075847,10.699992,-36.774049,0.445
26949,27015,,5.730266,85.668356,159.2357,6.69,A2V,0.848661,11.996997,158.78073,0.32
27718,27787,,5.87992,-38.525998,305.8104,6.69,K1III,7.519794,239.125125,-190.480051,1.378
28345,28416,,6.00137,28.125735,495.0495,6.69,K5III,-0.15659,436.591743,233.370365,0.387
29062,29135,,6.146026,-7.93636,122.8501,6.69,A2,-4.650376,121.584546,-16.962295,1.634
31297,31374,,6.578711,-34.009402,202.0202,6.69,A4V,-25.274854,165.545478,-112.995743,0.33
32380,32466,,6.775835,-14.523708,132.2751,6.69,A1IV/V,-25.829778,125.415873,-33.172027,0.351
33643,33730,,7.006625,15.288078,185.1852,6.69,K5,-46.532518,172.464746,48.828215,0.421
36639,36745,,7.557589,-50.584255,632.9114,6.69,B3IV,-159.366042,368.912008,-488.96161,0.944
36959,37065,,7.616695,-21.393943,133.1558,6.69,K0III,-50.921994,113.040454,-48.572353,1.372
37308,37414,,7.681194,-54.706985,97.7517,6.69,F0III,-24.062597,51.094274,-79.785722,0.632
37438,37545,,7.705372,30.167845,100000,6.69,K2,-37329.83945,77981.21887,50253.48337,1.599
37528,37635,,7.722641,-52.164103,30.1568,6.69,G0V,-8.062493,16.648757,-23.816962,0.92
38789,38902,,7.961548,-65.90872,306.7485,6.69,M0III,-61.511365,109.061597,-280.029574,0.576
39527,39639,,8.100707,59.248761,233.1002,6.69,A0,-62.293743,101.611984,200.325229,0.488
39626,39738,,8.122048,-48.386124,69.3481,6.69,K1III,-24.289811,39.12886,-51.847693,0.565
39957,40070,,8.185397,-40.758282,234.192,6.69,K3III,-96.045945,149.143058,-152.896754,0.609
41485,41603,,8.481508,-20.950401,446.4286,6.69,B8II,-252.19778,331.986038,-159.624878,0.358
41522,41640,,8.490989,-27.332154,408.1633,6.69,B4V,-220.055104,288.186606,-187.407456,1.2
41923,42042,,8.56983,-36.906199,45.1467,6.69,F3/F5V,-22.496258,28.233705,-27.110899,1.03
42088,42207,,8.606022,-32.261851,167.7852,6.69,K1III,-89.462967,110.122228,-89.561966,0.487
43390,43513,,8.862655,-55.808854,420.1681,6.69,B6III,-160.849056,172.853267,-347.549365,0.055
45022,45152,,9.19896,50.439906,119.0476,6.69,A0,-56.331338,50.748756,91.780582,0.273
47168,47301,,9.639423,-64.402454,359.7122,6.69,B8V,-126.66751,90.046783,-324.406801,0.885
47195,47328,,9.644644,-39.614139,40.9333,6.69,F6V,-25.725789,18.235349,-26.099661,0.989
48524,48662,,9.92392,-41.586884,357.1429,6.69,N0v,-228.631076,138.143416,-237.055354,0.466
48850,48990,,9.995301,3.384792,59.8444,6.69,F0V,-51.699545,29.933606,3.533295,0.446
50548,50692,,10.351993,-5.41496,450.4505,6.69,K2,-407.345891,187.531407,-42.508228,0.885
51162,51307,,10.480006,-57.233002,156.25,6.69,K0III,-77.958537,32.770655,-131.387264,-0.004
52000,52151,,10.654522,-36.677147,177.305,6.69,G8III,-133.469973,49.060315,-105.905217,0.377
52399,52550,,10.744276,-36.930634,101.4199,6.69,F7V,-76.729811,26.174469,-60.937914,0.131
53665,53821,,11.011681,42.73142,222.7171,6.69,K0,-158.149564,41.858139,151.12749,1.556
55064,55228,,11.310147,-24.343283,219.2982,6.69,K0III,-196.551211,35.888829,-90.39532,0.341
55290,55455,,11.357442,6.634956,46.5766,6.69,F8,-45.611586,7.746043,5.381609,0.988
55323,55488,,11.363945,9.168367,72.7802,6.69,A2,-70.856534,11.909232,11.596518,1
56210,56379,,11.557079,-70.194789,96.8992,6.69,B9Vne,-32.611235,3.798628,-91.167608,0.222
58581,58756,,12.050298,-57.260132,515.4639,6.69,K3III+...,-278.751979,-3.670752,-433.574552,0.483
58785,58960,,12.089712,-62.975752,132.1004,6.69,A3m...,-60.005586,-1.409344,-117.676927,0.249
60609,60797,,12.460657,25.912106,79.4913,6.69,Am,-70.980351,-8.601954,34.737048,1.068
63930,64133,,13.144268,-23.106504,107.4114,6.69,K1III,-94.394619,-29.155019,-42.152695,0.351
64564,64769,,13.273745,-1.39054,118.9061,6.69,F1IV,-112.322804,-38.908827,-2.885506,0.168
65815,66023,,13.536351,-79.660776,420.1681,6.69,K2III,-69.392093,-29.51952,-413.345579,0.167
65963,66171,,13.563268,-39.94567,148.5884,6.69,A1IV/V,-104.508065,-45.330803,-95.402806,1.255
66519,66728,,13.678031,76.843785,105.3741,6.69,A5,-21.706575,-10.200503,102.608359,0.968
66746,66958,,13.723848,45.520271,219.2982,6.69,K0,-138.269064,-67.013778,156.46891,0.617
67808,68024,,13.929988,-9.559911,192.3077,6.69,K5,-165.940737,-91.792552,-31.938234,0.936
70156,70379,,14.399363,-16.101911,157.4803,6.69,A1V,-122.420862,-88.912762,-43.676593,0.951
72840,73067,,14.932803,-60.905933,128.2051,6.69,G8III,-44.849055,-43.298066,-112.028511,0.007
73433,73661,,15.057427,60.025581,198.8072,6.69,K5,-69.170808,-71.282512,172.21645,1.008
74205,74432,,15.212084,19.286028,27.2405,6.69,G5V,-17.143838,-19.161662,8.996996,1.002
75523,75752,,15.475356,38.723741,57.7701,6.69,F0,-27.667259,-35.579043,36.138912,0.965
75619,75848,,15.492985,-17.44094,88.6525,6.69,Ap,-51.610107,-67.004414,-26.571069,0.949
77270,77506,,15.826104,12.558692,160.5136,6.69,K0,-84.430306,-131.977168,34.901999,0.633
78830,79071,,16.140903,-10.102308,64.6831,6.69,F7V...,-29.784617,-56.285535,-11.345841,1.5
78912,79152,,16.154869,41.095202,37.3832,6.69,F5,-13.085886,-24.949126,24.57243,0.082
79232,79472,,16.218877,21.566191,95.2381,6.69,A2,-39.819747,-79.114755,35.007151,0.271
81987,82238,,16.801538,-45.944921,97.1817,6.69,A7IV,-20.856021,-64.276287,-69.841736,1.296
87073,87344,,17.847711,-42.330122,149.0313,6.69,K0III,-4.391459,-110.087723,-100.357718,0.677
88111,88384,,18.048416,-27.826669,100000,6.69,K4III,1120.920785,-88429.27544,-46679.8327,0.436
89339,89617,,18.288262,-38.177708,787.4016,6.69,G8II,46.667629,-617.212616,-486.694976,0.964
90626,90908,,18.543852,46.092548,261.0966,6.69,K0,25.693696,-179.237091,188.109898,1.126
91382,91665,,18.692909,-3.11848,228.833,6.69,K0,41.22259,-224.744898,-12.448716,0.759
91760,92047,,18.761525,15.725414,113.5074,6.69,A2,21.638575,-107.094641,30.763567,0.428
92042,92329,,18.817526,-32.710418,135.318,6.69,K0/K1III,24.183209,-111.260398,-73.124943,0.534
92148,92436,,18.83836,60.837552,166.3894,6.69,K2,17.652888,-79.134412,145.298152,0.508
94557,94852,,19.300239,31.021863,276.2431,6.69,A3V,79.036736,-223.148515,142.365942,0.559
97226,97536,,19.823844,63.203863,222.2222,6.69,K0,46.037952,-88.976777,198.359156,0.492
98806,99121,,20.123281,-29.720818,230.9469,6.69,K2IV,105.835861,-170.368888,-114.497525,1.165
101398,101725,,20.619731,-65.033279,196.0784,6.69,B8/B9V,52.416115,-64.049031,-177.755482,0.96
101720,102050,,20.681219,-28.549274,283.2861,6.69,K2III,160.676546,-190.011995,-135.386498,1.519
101968,102299,,20.727811,5.390204,102.3541,6.69,A0,66.742133,-77.002612,9.614949,0.451
102857,103189,,20.906181,40.702959,248.139,6.69,B8Vnn,129.709915,-136.243481,161.820634,0.484
103939,104276,,21.124973,-19.088253,175.4386,6.69,K1III,121.005036,-113.335173,-57.372659,0.581
103971,104308,,21.130892,-54.216518,70.8717,6.69,A5/A6IV/V,30.28952,-28.281609,-57.493421,1.277
104256,104592,,21.187654,45.674228,526.3158,6.69,F0III,272.49949,-246.959094,376.515013,0.287
104751,105090,Lacaille 8760,21.287725,-38.867362,3.9462,6.69,M1/M2V,2.330004,-2.003156,-2.476477,0.351
105160,105500,,21.367144,4.345614,151.5152,6.69,K0,116.588741,-96.083895,11.480696,0.961
105914,106256,,21.521717,52.195542,155.521,6.69,K0,75.9587,-57.601902,122.878238,1.865
106013,106355,,21.540837,23.394585,170.3578,6.69,B9sp...,125.053611,-93.850044,67.642406,1.057
106146,106488,,21.568789,-4.368162,84.7458,6.69,A2,67.953527,-50.224557,-6.454662,0.594
107069,107412,,21.756084,-12.783352,38.3436,6.69,F5V,31.124365,-20.724997,-8.484102,0.383
108579,108925,,22.064961,59.814575,450.4505,6.69,B1V,198.040458,-109.891289,389.370511,0.632
114042,114404,,23.169131,33.767818,249.3766,6.69,M3,202.420901,-44.738615,138.610692,1.16
114246,114608,,23.218061,8.963449,308.642,6.69,M...,298.507017,-61.975895,48.087768,0.051
115130,115495,,23.395922,-8.460113,180.1802,6.69,K0,175.995453,-28.067591,-26.508257,1.103
117611,117979,,23.9299,48.22026,145.1379,6.69,K0,96.684574,-1.774586,108.231021,1.365
117829,118197,,23.975298,-57.280837,206.1856,6.69,G3III/IV,111.445469,-0.720644,-173.47014,1.039
119010,,,15.202452,-52.108708,38.4615,6.69,F9 V,-15.794775,-17.564027,-30.352524,1.534
858,860,,0.176293,59.673407,549.4505,6.7,B1V,277.137659,12.800043,474.264377,1.203
4015,4025,,0.859691,12.78477,94.4287,6.7,F0,89.765073,20.551304,20.896048,1.534
4119,4129,,0.881493,38.548831,184.8429,6.7,A2V,140.729152,33.065816,115.190747,1.35
4188,4197,,0.893604,29.489305,209.205,6.7,K0III,177.141349,42.2143,102.983435,1.27
6184,6198,,1.324818,80.894213,159.4896,6.7,A0,23.737515,8.579734,157.479685,0.101
6220,6234,,1.332712,-15.814317,46.2107,6.7,G0V,41.782731,15.199973,-12.593371,0.95
8281,8296,,1.782877,-13.888714,110.6195,6.7,A1V,95.898677,48.322549,-26.552754,0.007
8602,8619,,1.852629,20.514372,171.2329,6.7,F0,141.877624,74.770147,60.007256,0.108
10648,10673,,2.288849,-35.982957,101.4199,6.7,K0III,67.770014,46.28648,-59.588853,0.486
11363,11390,,2.446013,10.565301,127.7139,6.7,F0IV,100.674969,75.014017,23.417169,-0.038
11926,11956,,2.57061,33.792809,210.084,6.7,K0,136.524233,108.826575,116.846897,0.446
12306,12338,,2.648111,-70.679848,296.7359,6.7,K4III,75.51127,62.738972,-280.025113,0.821
15149,15187,,3.262613,80.130346,185.5288,6.7,K0,20.888911,23.978254,182.78302,0.291
15194,15232,,3.273586,66.380267,178.8909,6.7,A0,46.925018,54.179208,163.904311,1.057
15736,15775,,3.388148,-17.439481,166.3894,6.7,K0III,100.281361,123.054467,-49.866613,0.469
18024,18066,,3.861612,-47.316859,138.6963,6.7,A8III/IV,49.932794,79.6745,-101.957607,0.623
18630,18677,,3.999816,-61.894797,344.8276,6.7,K4III,81.229445,140.678088,-304.166938,0.3
19153,19201,,4.115508,33.446369,291.5452,6.7,B5V:p SB,115.207643,214.25592,160.687064,1.113
19577,19626,,4.205652,-4.41027,307.6923,6.7,K5,138.871128,273.54986,-23.660843,0.475
19593,19642,,4.208779,-44.368238,326.7974,6.7,K3/K4III,105.580081,208.395581,-228.518946,0.43
20683,20735,,4.443804,-40.529378,127.2265,6.7,A1V,38.316366,88.786367,-82.676595,0.151
23129,23183,,4.988669,-32.239183,124.6883,6.7,K2III,27.598389,101.789877,-66.515577,0.364
24391,24449,,5.244807,-7.071666,297.619,6.7,K2,58.014665,289.601228,-36.640094,0.493
25791,25856,,5.519568,-42.299796,100.6036,6.7,A7/F0V + F/G,9.334334,73.821998,-67.707216,1.114
27759,27829,,5.888617,20.299107,273.9726,6.7,B9V,7.491798,256.848064,95.046837,-0.006
27775,27844,,5.891289,37.339053,68.5401,6.7,F5,1.550728,54.47144,41.571659,0.44
28828,28900,,6.101556,-33.219189,122.6994,6.7,F5IV,-2.728837,102.611694,-67.22006,0.945
28898,28970,,6.114043,-67.283337,331.1258,6.7,K3III,-3.817164,127.815295,-305.438988,0.311
28968,29040,,6.126637,10.456307,694.4444,6.7,K0,-22.636736,682.536895,126.031699,0.98
30444,30518,,6.414653,29.707056,305.8104,6.7,B8IIIn,-28.777824,264.054578,151.549254,1.451
30620,30692,,6.449673,0.841042,201.6129,6.7,A1Vn,-23.677389,200.195957,2.959361,0.328
30933,31006,,6.507016,41.401688,281.6901,6.7,B8,-27.963991,209.434727,186.291231,1.56
30946,31019,,6.509149,5.866999,100000,6.7,B2:IIIpshev,-13220.44573,98593.76936,10221.96014,0
31072,31147,,6.535317,6.035648,279.3296,6.7,B9V,-38.802515,275.057929,29.370748,-0.006
32158,32243,,6.731537,-25.534951,145.1379,6.7,G8III,-24.928081,128.566811,-62.563376,0.211
32303,32389,,6.759749,27.673246,352.1127,6.7,K3III,-61.616269,305.686377,163.53105,0.101
33427,33515,,6.96639,-10.78593,662.2517,6.7,K0,-162.839541,629.842043,-123.933845,1.526
33995,34083,,7.06765,36.313511,161.5509,6.7,G5,-35.913497,125.123616,95.670786,0.549
34642,34735,,7.191665,26.405904,257.732,6.7,K0II,-70.854864,219.699037,114.620665,0.532
34835,34929,,7.227744,-53.667818,151.2859,6.7,Ap...,-28.316131,85.04141,-121.875259,0.476
35200,35296,,7.291546,-46.979242,14.5943,6.7,K2V,-3.303102,9.393701,-10.670375,1.17
35261,35358,,7.303411,-22.339334,628.9308,6.7,K0II,-194.674658,548.188207,-239.051079,0.52
35371,35468,,7.321782,-17.524865,357.1429,6.7,B5II/III,-115.512262,320.378722,-107.54275,1.08
35450,35547,,7.335219,-3.914525,187.6173,6.7,K0,-64.105993,175.859661,-12.808298,0.028
36931,37037,,7.611459,-14.443617,406.5041,6.7,B9III,-161.19257,359.140964,-101.393247,0.54
37039,37145,,7.632659,-32.131264,110.9878,6.7,F2V,-38.961089,85.532321,-59.030053,0.18
37984,38092,,7.80628,18.336786,213.2196,6.7,K0III+...,-92.180963,180.18235,67.07934,0.971
39199,39310,,8.037647,-55.540594,427.3504,6.7,B3V(n),-122.960141,208.206974,-352.362065,0.906
39369,39480,,8.068997,33.030744,172.7116,6.7,A0,-74.651947,124.070237,94.143146,1.46
40034,40147,,8.198554,-41.788636,289.8551,6.7,K3/K4III,-117.637887,181.296614,-193.154975,0.095
40168,40283,,8.226259,-31.735381,27.4952,6.7,G2V,-12.870676,19.524045,-14.46262,0.169
41527,41645,,8.491812,-0.960049,273.224,6.7,K0,-165.839888,217.088757,-4.577931,0.436
42003,42122,,8.586509,-34.024299,244.4988,6.7,K3III,-126.968878,157.930851,-136.807945,0.001
42190,42309,,8.626042,-12.585705,97.8474,6.7,F2III,-60.602298,73.803071,-21.320925,0.516
42384,42503,,8.665655,32.727269,162.0746,6.7,K0,-87.613788,104.470278,87.624201,0.368
42534,42653,,8.69303,-44.991913,537.6344,6.7,B3V,-246.404164,289.570646,-380.111269,0.327
42878,42997,,8.763192,-44.248011,362.3188,6.7,B8IV/V,-171.798421,194.539206,-252.813593,0.073
43298,43421,,8.844558,18.00343,361.0108,6.7,G5,-232.696604,252.450389,111.579024,1.336
44117,44245,,9.010554,-51.555573,438.5965,6.7,B2V + B2V,-193.359887,192.294425,-343.514031,0.243
44353,44481,,9.063086,38.742127,240.3846,6.7,M6III,-134.748922,130.369908,150.436601,1.182
45664,45796,,9.337566,-45.17322,136.2398,6.7,K2III,-73.642668,61.654552,-96.626895,0.5
47658,47793,,9.743707,-48.548864,280.112,6.7,B6/B7V,-154.008565,103.27277,-209.949851,1.356
48087,48223,,9.831925,-68.419431,93.0233,6.7,G8III/IV,-28.84959,18.394442,-86.502485,0.25
48629,48768,,9.946835,4.242075,47.0146,6.7,F5,-40.274078,24.005768,3.477696,0.04
48777,48917,,9.979011,50.125156,214.1328,6.7,B9IV,-118.511781,69.293959,164.335514,0.644
48824,48964,,9.988533,-20.35679,226.2443,6.7,K3/K4III,-183.376993,106.608063,-78.702494,1.278
49081,49221,,10.047011,-1.067843,110.3753,6.7,K0,-96.243062,53.997673,-2.056986,0.653
50178,50320,,10.275778,-19.308158,91.659,6.7,A3V,-77.839095,37.735094,-30.306936,1.723
50431,50574,,10.331049,-47.961268,118.9061,6.7,A3V,-72.143201,33.693451,-88.310648,1.006
51146,51291,,10.476909,-19.524812,131.7523,6.7,K0III,-114.434414,48.212815,-44.033601,0.495
52313,52464,,10.724874,80.427107,179.8561,6.7,A0,-28.25931,9.800397,177.351573,1.353
52569,52721,,10.778537,-26.048153,118.7648,6.7,K0/K1III,-101.292324,33.542366,-52.152886,1.636
53036,53190,,10.879572,-68.210339,440.5286,6.7,M1III,-156.539614,47.281709,-409.054076,-0.032
53544,53700,,10.987168,-81.556164,90.8265,6.7,F7IV,-12.870722,3.49559,-89.842063,-0.05
54108,54266,,11.101619,-59.949876,471.6981,6.7,B2IIIp,-229.703279,55.044041,-408.296101,1.64
54986,55149,,11.290986,-59.105394,240.9639,6.7,B9.5/A0III,-121.600075,22.8343,-206.774316,1.026
57933,58106,,11.917012,-56.095986,30.2024,6.7,G5V,-16.843279,0.365879,-25.067563,0.516
58201,58377,,11.970536,3.482008,429.1845,6.7,M4III:,-428.37925,3.304467,26.066552,0.13
60185,60370,,12.379105,-39.177681,25.4907,6.7,G3IV/V,-19.662904,-1.958008,-16.103174,1.678
60795,60984,,12.500126,-42.92961,534.7594,6.7,M2III,-388.194643,-51.119573,-364.224277,1.789
61087,61280,,12.558006,-41.414071,83.0565,6.7,A7V+...,-61.624648,-9.067047,-54.941547,1.147
61256,61449,,12.592554,-12.02109,182.8154,6.7,G5,-176.659225,-27.627189,-38.075279,1.312
65346,65551,,13.437972,-48.786588,123.6094,6.7,A0V,-75.738773,-29.940506,-92.986494,1.337
66080,66289,,13.586429,-62.630728,132.9787,6.7,G8III,-55.936175,-24.666624,-118.093339,0.474
66213,66422,,13.617433,67.036318,138.1215,6.7,G5,-49.128291,-22.142773,127.175689,0.505
66570,66782,,13.687098,-46.028307,123.7624,6.7,K0III,-77.68242,-36.730977,-89.069684,1.716
68257,68475,,14.019053,-44.197717,154.0832,6.7,A4/A5V,-95.391595,-55.710485,-107.417028,1.357
68489,68708,,14.065814,11.282464,127.7139,6.7,K0,-107.370979,-64.482377,24.986714,1.848
70260,70483,,14.416951,-37.447039,110.3753,6.7,A1V,-70.663838,-51.820924,-67.111255,-0.03
73126,73353,,14.990271,39.644893,61.5006,6.7,F2,-33.571025,-33.400439,39.238938,0.471
73337,73565,,15.034509,-8.344716,278.5515,6.7,G5,-193.111775,-196.633009,-40.425739,1.058
73852,74080,,15.138452,33.706511,116.4144,6.7,K0,-65.952562,-70.915718,64.602887,0.458
75613,75842,,15.492468,-58.351459,86.1326,6.7,A8V,-27.583297,-35.800781,-73.323193,-0.003
75653,75884,,15.49955,-52.302834,303.0303,6.7,B7IV,-112.820465,-146.994548,-239.773869,1.153
75937,76170,,15.557521,-61.273402,142.6534,6.7,A2V,-40.915166,-55.017413,-125.096067,1.142
76132,76365,,15.596901,1.227507,78.8022,6.7,F0,-46.359834,-63.7001,1.688133,0.63
76150,76384,,15.601162,52.069815,58.8928,6.7,F4IIIp,-21.269735,-29.293979,46.452193,1.216
77013,77249,,15.773331,15.526702,232.5581,6.7,A3,-123.346697,-187.064843,62.252767,0.1
77167,77403,,15.80181,-50.589788,100000,6.7,A7II,-34552.17657,-53260.90369,-77262.04264,-0.05
79498,79740,,16.274082,-24.281945,315.4574,6.7,B9III/IV,-125.551478,-258.692063,-129.72454,1.028
79647,79889,,16.306571,25.896685,135.6852,6.7,G8III,-52.358592,-110.259826,59.26044,1.232
